Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,"Population ages 60-64, female (% of female population)",1.848251644,1.831580578,1.813281343,1.79654389,1.785489319,1.781901358,1.772521934,1.769532064,1.774026757,1.788164082,1.812680573,1.838248632,1.874586806,1.913821472,1.944844858,1.961818945,1.961485318,1.949564315,1.934970311,1.929514101,1.938927853,1.946705204,1.968660679,2.00100467,2.038412047,2.077738095,2.112443463,2.149776621,2.189069366,2.229762049,2.270995576,2.303198,2.335983214,2.368277205,2.398690188,2.426588983,2.443090411,2.461338424,2.481708382,2.504666036,2.531013493,2.558377935,2.589404486,2.62797617,2.679667951,2.747399265,2.819221512,2.905870746,3.007347418,3.123374593,3.252823424,3.388929145,3.538872407,3.693143317,3.838219951,3.966191488,4.052067823,4.120488626,4.183793803,
Colombia,"Population ages 55-59, male (% of male population)",2.174764871,2.171857633,2.161371249,2.150510289,2.149143009,2.16140714,2.174422851,2.201303663,2.231830897,2.253158729,2.260303291,2.248552274,2.227590422,2.205202716,2.19129459,2.19023276,2.195595251,2.208641489,2.228897029,2.255911777,2.289022943,2.315642154,2.351060126,2.391129721,2.430542478,2.466657624,2.495780853,2.522991218,2.547994955,2.570992847,2.592295848,2.60591616,2.618690419,2.631283985,2.644846036,2.661117807,2.673570844,2.690808518,2.71690775,2.758298977,2.819011405,2.895612892,2.987348083,3.091778215,3.206933688,3.331132172,3.454411228,3.591837896,3.731665782,3.856624427,3.958030399,4.032457676,4.080245351,4.121649533,4.187266225,4.292659199,4.406576399,4.555674489,4.717214632,
Colombia,"Population ages 55-59, female (% of female population)",2.289026535,2.273029448,2.260448166,2.253968536,2.258136795,2.274302244,2.2911284,2.322335427,2.35771578,2.384048462,2.39555982,2.387389897,2.368458218,2.347362551,2.335338618,2.337594141,2.349490949,2.37089962,2.399868022,2.43415301,2.472274118,2.502280435,2.539329416,2.580687739,2.622984238,2.664366618,2.700444256,2.736968474,2.771922607,2.803017414,2.829049619,2.843610141,2.85480578,2.865402883,2.879125777,2.898525143,2.916007651,2.941687574,2.977149536,3.024767523,3.086306762,3.161783023,3.24788298,3.346139231,3.459732876,3.589570784,3.726679005,3.882594762,4.045333714,4.197059806,4.327954843,4.43653071,4.522170525,4.598894173,4.688567641,4.802296445,4.910861284,5.040509414,5.176289891,
Colombia,"Population ages 50-54, male (% of male population)",2.76706518,2.77543718,2.795739122,2.817541476,2.82693546,2.817179393,2.783022025,2.739609329,2.696631505,2.667038244,2.657478483,2.654110013,2.665406151,2.687915621,2.716529099,2.74757834,2.78117223,2.815669017,2.849965134,2.883576698,2.916244723,2.936296172,2.960171911,2.985094705,3.007332346,3.025502404,3.037990865,3.050074467,3.062357983,3.075272754,3.089215734,3.096900862,3.104966793,3.121599237,3.157191709,3.216514079,3.287911163,3.381635076,3.492971268,3.614472636,3.74045152,3.871016234,4.009306423,4.145918384,4.267467096,4.366757488,4.43319099,4.476364386,4.516046539,4.581186237,4.686809697,4.824672003,4.997343302,5.181784221,5.343489259,5.46138074,5.516328668,5.539893759,5.537344312,
Colombia,"Population ages 50-54, female (% of female population)",2.843329306,2.858650753,2.884965938,2.912253765,2.927144939,2.923188614,2.895953499,2.858079979,2.819387146,2.793750315,2.788671936,2.791796675,2.810789792,2.841307976,2.876613269,2.912021436,2.950010118,2.986964113,3.023377171,3.061069809,3.100998241,3.130537325,3.165484921,3.201414584,3.232492226,3.256366702,3.272328356,3.284436868,3.294818849,3.306910509,3.32327551,3.337996967,3.356405973,3.383064038,3.423914308,3.482162073,3.549372804,3.633633155,3.73389586,3.848583968,3.975763981,4.118716812,4.27458071,4.433346819,4.580958228,4.709380608,4.811369999,4.894026597,4.970403131,5.059914867,5.172691667,5.304937496,5.456023321,5.611318051,5.748753312,5.854463825,5.908642192,5.939290033,5.950029964,
Colombia,"Population ages 45-49, male (% of male population)",3.522464682,3.474504161,3.405543272,3.329428084,3.265473711,3.223576351,3.201204839,3.200816441,3.216175097,3.240232694,3.269751464,3.295758949,3.329536891,3.367226913,3.402866104,3.432573848,3.457477034,3.474420341,3.48661669,3.497586043,3.507827877,3.506834493,3.512255903,3.521586705,3.531125531,3.54002832,3.549812423,3.559857562,3.577612674,3.614245489,3.675309553,3.753329199,3.849102247,3.959397314,4.079921284,4.206497847,4.336367733,4.480405067,4.623666101,4.745218607,4.834684498,4.902003268,4.934936858,4.958388337,5.009988873,5.108666093,5.240714404,5.417118826,5.610013057,5.776926641,5.892897806,5.970111363,6.006667105,6.009272156,5.989205943,5.954094377,5.885464207,5.802731554,5.726058009,
Colombia,"Population ages 45-49, female (% of female population)",3.594782208,3.555922596,3.495148691,3.426842448,3.371272275,3.338981113,3.325269067,3.333948902,3.358711413,3.391299995,3.427089408,3.457145025,3.491711856,3.528698597,3.565113212,3.59887796,3.635071631,3.667081261,3.695593405,3.720869384,3.742158794,3.745628447,3.751313938,3.759197994,3.769127556,3.782179129,3.797193589,3.816965443,3.845931974,3.890067823,3.952151104,4.022276158,4.104320435,4.199978853,4.311735159,4.439513193,4.576801209,4.734153252,4.896747362,5.043358813,5.162696908,5.265737503,5.338898243,5.39984496,5.476040583,5.581639535,5.705490607,5.856205701,6.015160098,6.153752381,6.255350281,6.331086528,6.375723351,6.394246083,6.395215931,6.384207981,6.342544786,6.289955486,6.239022461,
Colombia,"Population ages 40-44, male (% of male population)",4.004217189,3.962058067,3.935973164,3.922008661,3.914852573,3.910755094,3.921634346,3.943761516,3.971915364,3.999068036,4.020948818,4.032475825,4.043978798,4.055580238,4.066826569,4.07689885,4.083984661,4.083368027,4.076093744,4.066174088,4.058641465,4.054181992,4.058857977,4.076813771,4.114909885,4.177684716,4.267358775,4.377887337,4.504115764,4.640473467,4.782846243,4.92630659,5.074527441,5.214796902,5.329723699,5.410953511,5.464479014,5.487401153,5.502422967,5.543642612,5.6286597,5.766933577,5.941974531,6.126883233,6.283029526,6.387613623,6.450065346,6.476730157,6.470951043,6.439227976,6.388550762,6.329951182,6.247171929,6.163038416,6.1102417,6.106481056,6.14488753,6.235314504,6.357978694,
Colombia,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00967,33.8038,32.26939,36.4689,38.03555,37.20102,38.80944,39.83192,40.96829,42.57691,43.8089,44.60783,46.26018,,48.47088,
Colombia,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.89477,33.62414,32.26994,36.56527,38.08587,38.06419,39.43362,40.66207,41.8009,43.94371,45.30956,46.13774,48.19701,,50.97835,
Colombia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,2.19717,,,,,,,,,,,,,,,,,,,,10.5962,,,,,,,,,,,15.37377,15.88417,11.36319,14.54454,15.32481,14.72205,15.67974,16.21407,17.07997,18.59458,19.70505,19.51997,20.13631,,21.25133,
Colombia,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,3.71045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2374,16.61863,11.88927,14.39234,15.15435,14.25963,15.1591,15.49505,16.16967,17.41973,18.38892,18.18525,18.66848,,19.65,
Colombia,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,0.81603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58372,15.21265,10.88249,14.68397,15.48067,15.14544,16.15649,16.87239,17.91467,19.67238,20.91326,20.74789,21.48782,,22.73015,
Colombia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,15.90064,,,,,,,,,,,,,,,,,,,,41.27117,,,,,,,,,,,36.33578,40.98742,37.88223,41.92707,43.20883,42.7786,44.15534,45.35336,46.40735,48.13894,49.46266,50.33425,52.07935,,54.4447,
Colombia,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,17.44228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.49598,40.74148,37.45481,41.69378,42.87184,42.13073,43.65391,44.72555,45.80977,47.25459,48.50447,49.33312,50.97178,,53.02802,
Colombia,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,14.49361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18923,41.21229,38.27277,42.14079,43.51693,43.37178,44.6145,45.92818,46.95529,48.95024,50.34229,51.25528,53.09916,,55.75302,
Colombia,"Lower secondary completion rate, total (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,33.27996826,36.59424973,37.76800156,42.06082916,42.99982834,43.21731949,43.05141068,,,,46.86613083,,,,,70.41802216,,,60.12486,65.35965,,70.80351,75.85193,78.21257,80.22671,82.61654,89.43965,92.50737,91.2465,88.20769,74.1675,74.94326,74.64495,74.08378,73.67667,75.72469,
Colombia,"Lower secondary completion rate, male (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,36.24382019,37.47117996,41.73101044,42.79965973,43.00054932,42.76148987,,,,,,,,,66.37281799,,,55.92847,60.71478,,65.72165,70.35686,72.82108,74.67512,76.85454,83.68199,86.75185,85.54007,82.32845,69.37431,70.04258,69.75911,69.67308,69.11208,71.4806,
Colombia,"Lower secondary completion rate, female (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,36.94818878,38.06684113,42.39162064,43.20005035,43.43429947,43.34262848,,,,,,,,,74.58854675,,,64.48017,70.18886,,76.09351,81.57516,83.82562,86.00686,88.61739,95.43686,98.50209,97.18589,94.32611,79.15805,80.04997,79.74143,78.68505,78.44089,80.15634,
Colombia,Lower secondary school starting age (years),,,,,,,,,,,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Colombia,Children out of school (% of primary school age),,,,,,,,,,,,,,,,,,,,,,,27.13100052,,28.83148956,29.95927048,31.94280052,31.15681076,31.25251961,31.13018036,,28.06151009,20.0373497,19.36931992,18.63731956,15.53328037,10.72331047,,2.340049982,1.264099956,0.79112,2.80587,1.70774,,3.05715,0.13429,0.14303,0.28075,0.1063,0.67787,2.18616,2.68389,4.75615,,,3.61876,4.57531,2.65404,2.24193,
Colombia,"Children out of school, male (% of male primary school age)",,,,,,,,,,,,,,,,,,,,,,,,,,,32.91529083,,,,,32.96173096,,,,,,,,4.340990067,3.32189,7.61022,6.6746,,3.45669,,,,,0.48585,1.91273,2.51389,4.63822,,,3.83761,5.03337,3.04263,2.70883,
Colombia,"Children out of school, primary, male",,,,,,,,,,,,,,,,,,,,,,,,,,,630649,,,,,669261,,,,,,,,95617,74172,171461,150999,,77610,,,,,10554,41290,53744,97753,,,76236,98434,58849,52032,
Colombia,"Children out of school, female (% of female primary school age)",,,,,,,,,,,,,,,,,,,,,,,,,,,30.94128036,,,,,22.98689079,,,,,,,,2.941989899,3.14229,8.34821,7.64075,,2.64044,,,,,0.87829,2.47165,2.86143,4.87933,,,3.39001,4.09662,2.24788,1.75374,
Colombia,"Children out of school, primary, female",,,,,,,,,,,,,,,,,,,,,,,,,,,575648,,,,,450690,,,,,,,,62143,67260,180420,165836,,56840,,,,,18281,51099,58574,98453,,,64430,76662,41597,32218,
Colombia,"Children out of school, primary",,,,,,,,,,,,,,,,,,,,,,,943720,,1043280,1109510,1206297,1195849,1214512,1220692,,1119951,807162,786494,762069,639431,444717,,99456,54545,34598,123857,75699,,134450,5855,6187,12065,4544,28835,92389,112318,196206,,,140666,175096,100446,84250,
Colombia,"Adjusted net enrollment rate, primary, male (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,67.08470917,,,,,67.03826904,,,,,,,,95.65901184,96.67811,92.38978,93.3254,,94.08765,,,,,,,,95.36178,92.60678,92.60284,96.16239,94.96663,96.95737,97.29117,
Colombia,"Adjusted net enrollment rate, primary, female (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,69.05872345,,,,,77.0131073,,,,,,,,97.05800629,96.85771,91.65179,92.35925,,95.0468,,,,,,,,95.12067,92.99698,93.22195,96.60999,95.90338,97.75212,98.24626,
Colombia,"Adjusted net enrollment rate, primary (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,72.8690033,,71.16851044,70.04073334,68.05719757,68.84319305,68.7474823,68.86981964,,71.93849182,79.96264648,80.63067627,81.36267853,84.46672058,89.27668762,,95.15107727,96.34385681,96.76601,94.8532,95.91679,,94.55713,97.36612,96.31078,95.70891,,,,,95.24385,92.79763,92.90561,96.38124,95.42469,97.34596,97.75807,
Colombia,"Primary education, teachers (% female)",,,,,,,,,,,77.1699295,77.12554169,,,,,,,,,79.00221252,79.01119232,,,,78.99353027,79.00003052,,,,,,79.75991821,,,,77.24006653,,77.00449371,77.00443268,77.27462,77.01512,76.89682,,76.50454,76.50055,76.49691,77.91852,77.9162,77.75903,77.94147,78.6816,77.14686,77.40818,77.4965,77.29381,77.26097,77.2887,,
Colombia,"Primary education, teachers",,,,,,,,,,,86005,90271,103292,110084,115310,121957,125830,128494,131214,139277,136381,137721,131741,133957,135417,132940,135924,138172,139427,140681,141936,143193,162445,166123,179776,189123,193911,,220517,214911,197374,197234,193627,,188147,186898,187920,179286,179806,180806,180760,178550,189335,188462,187042,184791,182919,184384,,
Colombia,Trained teachers in primary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,97.28327,98.23088,94.02514,94.85455,94.72188,,
Colombia,"Trained teachers in primary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,96.01898,96.59072,90.74096,91.58532,91.22409,,
Colombia,"Trained teachers in primary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,97.65226,98.70715,94.98992,95.81673,95.74971,,
Colombia,"Repeaters, primary, total (% of total enrollment)",,,,,,,,,,,16.61190987,16.13698006,16.0259304,15.3732996,15.3576498,,,,,,,,13.17967033,12.70526981,12.33471966,16.95325089,16.95325089,12.33471966,12.33471966,12.33471966,11.43768024,11.38588047,12.33001041,7.307970047,9.220789909,9.307459831,7.230949879,,4.633259773,5.203209877,5.35442,6.6195,6.62171,,4.29729,4.10633,3.8405,3.71155,3.47258,1.97816,1.9439,2.5377,2.46457,1.47777,1.57124,2.32054,1.986,2.22959,1.79565,
Colombia,"Repeaters, primary, male (% of male enrollment)",,,,,,,,,,,17.26000977,16.78142929,16.68491936,16.53348923,16.54832077,,,,,,,,13.92257023,13.43107033,13.06801987,17.15543938,17.15591049,13.06793976,13.06793976,13.06793976,14.65009975,12.05687046,16.53263092,7.747610092,9.593529701,9.694140434,7.816410065,,5.030459881,5.751490116,5.93476,7.31691,7.32182,,4.73487,4.59686,4.36857,4.18241,3.96393,2.26489,2.2235,2.95575,2.76456,1.75928,1.8669,2.73241,2.34328,2.6218,1.95474,
Colombia,"Repeaters, primary, female (% of female enrollment)",,,,,,,,,,,15.97154045,15.50199032,15.37790966,14.23381042,14.19388008,,,,,,,,12.43188953,11.97404003,11.58848953,16.7509594,16.75050926,11.58856964,11.58858967,11.58858967,8.541810036,10.70283985,8.198820114,6.861330032,8.831170082,8.902770042,6.620210171,,4.208759785,4.632790089,4.74828,5.88659,5.88599,,3.83577,3.58519,3.28232,3.217,2.9578,1.67806,1.64703,2.08622,2.14083,1.1688,1.24769,1.871,1.59672,1.80301,1.62283,
Colombia,"Persistence to last grade of primary, total (% of cohort)",,,,,,,,,,,40.19253159,36.61484909,41.33562088,37.12488937,,,,,,,,37.13151932,54.64085007,55.01673126,55.06732178,55.83480835,60.69021988,56.0439415,55.97977829,52.17930984,,71.96733093,59.06845093,62.84915161,57.7075882,71.51233673,,,63.43473053,66.56942749,60.93135,69.40604,,,80.87263,80.83211,85.22291,84.72122,,84.53239,87.36096,84.71189,71.96651,83.49704,88.25821,89.98095,91.67863,92.16034,,
Colombia,"Persistence to last grade of primary, male (% of cohort)",,,,,,,,,,,48.30886841,34.02886963,38.76831055,34.39551926,,,,,,,,35.67055893,52.06491852,53.46271133,47.90729904,55.39756012,63.80073166,53.24974823,53.18835831,,,,58.77281952,63.24425888,54.65512085,,,,56.18651962,64.03787994,,,,,78.31903,77.27929,81.55689,,,83.9922,87.61642,82.61191,72.64204,81.184,85.83614,87.88153,89.58752,90.18511,,
Colombia,"Persistence to last grade of primary, female (% of cohort)",,,,,,,,,,,34.76551056,39.28186035,43.92515182,39.89902115,,,,,,,,38.63336945,57.30562973,56.61001968,62.87393188,56.2858696,58.21036148,58.97481155,58.90776062,,,,59.35681152,62.44721985,61.0496788,,,,72.1964798,69.30149078,,,,,83.64385,84.75495,89.23095,,,85.1106,87.11274,87.0393,71.23882,86.07684,90.94906,92.2972,93.97798,94.34225,,
Colombia,"Persistence to grade 5, total (% of cohort)",,,,,,,,,,,40.19253159,36.61484909,41.33562088,37.12488937,,,,,,,,37.13151932,54.64085007,55.01673126,55.06732178,55.83480835,60.69021988,56.0439415,55.97977829,52.17930984,55.27061081,71.96733093,59.06845093,62.84915161,57.7075882,71.51233673,,,63.43473053,66.56942749,60.93135,69.40604,,,80.87263,80.83211,85.22291,84.72122,,84.53239,87.36096,84.71189,71.96651,83.49704,88.25821,89.98095,91.67863,92.16034,,
Colombia,"Persistence to grade 5, male (% of cohort)",,,,,,,,,,,48.30886841,34.02886963,38.76831055,34.39551926,,,,,,,,35.67055893,52.06491852,53.46271133,47.90729904,55.39756012,63.80073166,53.24974823,53.18835831,,,,58.77281952,63.24425888,54.65512085,,,,56.18651962,64.03787994,,,,,78.31903,77.27929,81.55689,,,83.9922,87.61642,82.61191,72.64204,81.184,85.83614,87.88153,89.58752,90.18511,,
Colombia,"Persistence to grade 5, female (% of cohort)",,,,,,,,,,,34.76551056,39.28186035,43.92515182,39.89902115,,,,,,,,38.63336945,57.30562973,56.61001968,62.87393188,56.2858696,58.21036148,58.97481155,58.90776062,,,,59.35681152,62.44721985,61.0496788,,,,72.1964798,69.30149078,,,,,83.64385,84.75495,89.23095,,,85.1106,87.11274,87.0393,71.23882,86.07684,90.94906,92.2972,93.97798,94.34225,,
Colombia,"School enrollment, primary, private (% of total primary)",,,,,,,,,,,13.43171024,13.2348299,10.92722988,14.97910976,14.78242016,,,,,,14.47811985,14.5929203,13.43717957,13.50072956,13.69219017,13.4537096,13.61989021,15.18237972,15.15569973,15.17481995,15.23867035,15.34957981,17.28660965,17.17950058,18.69062996,18.00000954,19.28022957,,19.55743027,19.55669022,18.7477,18.82535,17.09133,,16.93355,18.69275,19.25093,19.67268,19.80886,18.31371,18.36822,18.51251,18.62885,18.30641,18.6616,19.80631,19.49311,19.70276,19.69512,
